filename	sentence
KCS4130032108.txt	콘크리트 봉형 진동기는 타설장소의 단면 및 배근상태에 따라 가능한 직경과 성능이 큰 것을 사용한다.
KCS4130032108.txt	에서 규정한 것 이외에는 공사시방서에 따른다.
KCS4130032108.txt	에 따라 검사한다, 불합격된 경우에는 발주자 대리인의 지시에 따른다.
KCS4130042108.txt	다짐 시에는 과도한 진동다짐에 의하여 공기량의 감소가 생기지 않도록 한다.
KCS4130042108.txt	콘크리트의 표면마무리는 장시간 지나치게 시공하여 표면공기량이 감소되지 않도록 실시한다.
KCS4130042108.txt	표면마무리 시기는 콘크리트의 경화 상황 및 기상조건을 고려하여 정한다.
KCS4130042108.txt	습윤상태에서 동결융해작용을 받지 않도록 한다.
KCS4130052108.txt	운반 및 타설 전에 이용되는 기계기구, 운반방법, 타설 순서 등을 정하여 발주자 대리인의 승인을 받는다.
KCS4130052108.txt	운반은 재료의 분리, 누출 및 품질의 변화가 될 수 있는 한 적고, 또한 거푸집, 배근 및 이전에 타설한 콘크리트에 좋지 않은 영향을 주지 않도록 실시한다.
KCS4130052108.txt	타설 전에 거푸집널 및 이어붓기면을 청소하고 물씻기를 행한다.
KCS4130052108.txt	재료 분리가 일어나지 않도록 밀실하게 다짐한다.
KCS4130052108.txt	운반 중에 워커빌리티가 변화하고, 타설이 곤란하게 된 콘크리트는 사용하지 않는다.
KCS4130052108.txt	타설한 콘크리트는 적어도 5일 이상 살수 등의 방법으로 습윤상태를 유지하고, 급격한 건조는 피한다.
KCS4130052108.txt	콘크리트가 초기동해를 받을 우려가 있을 때에는 적절한 보온양생을 실시한다.
KCS4130052108.txt	콘크리트를 타설한 후 1일 간은 원칙적으로 그 위를 보행하거나 충격을 주어서는 안 된다.
KCS4130052108.txt	거푸집은 콘크리트 시공시의 하중, 콘크리트의 측압, 타설 시의 진동, 충격 등에 견디고, 유해한 누수가 없어야 하며, 콘크리트에 손상이 가지 않고 쉽게 해체할 수 있는 것으로 한다.
KCS4130052108.txt	거푸집널은 설계도에 표시한 구조물의 형상 및 치수가 얻어지도록 가공, 제작한다.
KCS4130052108.txt	거푸집 내에 설치하는 배근, 배관, 매설물은 소정의 위치에 배치하고, 콘크리트의 타설에 의해서 이동되지 않도록 고정한다.
KCS4130052108.txt	거푸집은 콘크리트에 심한 충격을 주지 않도록 주의하여 해체한다.
KCS4130052108.txt	거푸집을 해체한 후 콘크리트의 곰보현상 등 불량부분은 보수한다.
KCS4130052108.txt	휘어진 철근은 바로잡고, 설계도에 따라 가공한다.
KCS4130052108.txt	철근은 조립하기 전에 유해한 부착물을 제거한다.
KCS4130052108.txt	철근은 설계도에 따라서 정확하게 배근하고 콘크리트 타설이 끝날 때까지 이동하지 않도록 견고하게 조립한다.
KCS4130052108.txt	철근의 이음 및 위치는 설계도에 따른다.
KCS4130062108.txt	이 절은 공사현장에 설치한 공장의 콘크리트 제조에 적용한다.
KCS4130062108.txt	시공자는 공사에 앞서 콘크리트 제조에 관한 계획서를 생산자와 협의하여 작성하고 책임기술자의 검토 및 확인후 발주자 대리인의 승인을 받는다.
KCS4130062108.txt	콘크리트 설계기준강도는 공사시방서에 따른다.
KCS4130062108.txt	모든 콘크리트는 재료가 고르게 섞일 때까지 잘 비벼야 하며, 다음 재료가 투입되기 이전에 완전히 배출시켜야 한다.
KCS4130062108.txt	레디믹스트 콘크리트는 공사시방서의 요건에 따라 비벼서 운반해야 한다.
KCS4130062108.txt	현장 비빔 콘크리트는 다음 사항에 따라 비벼야 한다.
KCS4130062108.txt	발주자 대리인이 승인한 형식의 믹서로 비벼야 한다.
KCS4130062108.txt	믹서는 제조자가 제시하는 속도로 회전시켜야 한다.
KCS4130062108.txt	믹서 드럼에 모든 재료를 투입한 후 적어도 1분 30초간 계속 비벼야 한다.
KCS4130062108.txt	재료의 취급과 비빔은 공사시방서의 규정에 따라야 한다.
KCS4130062108.txt	다음 사항을 식별하기 위한 상세한 기록을 유지해야 한다.
KCS4130062108.txt	이 절은 공사 현장 내의 콘크리트 운반, 타설 및 다짐에 적용한다.
KCS4130062108.txt	콘크리트는 믹서로부터 최종 타설 장소까지 재료의 분리와 손실을 방지할 수 있는 방법으로 운반해야 한다.
KCS4130062108.txt	운반 장비는 재료의 분리를 일으키지 않고, 연속 타설 중에 소성을 상실할 정도의 장애 없이 콘크리트를 타설 지점에 공급할 수 있는 것이어야 한다.
KCS4130062108.txt	알루미늄 관은 콘크리트의 운반에 사용할 수 없다.
KCS4130062108.txt	콘크리트의 타설 및 운반 장비는 깨끗해야 한다.
KCS4130062108.txt	부스러기와 얼음은 콘크리트를 타설할 공간에서 완전히 제거해야 한다.
KCS4130062108.txt	거푸집의 표면은 적절하게 도막해야 한다.
KCS4130062108.txt	콘크리트와 접촉할 조적 채움재는 물로 충분히 적셔 주어야 한다.
KCS4130062108.txt	철근은 얼음 또는 표면의 해로운 이물질이 완전히 제거된 깨끗한 상태이어야 한다.
KCS4130062108.txt	트레미 관을 사용하거나 또는 타설 작업 및 다짐 작업 중에 콘크리트에 물을 추가 혼합하는 방법이 사용되는 경우를 제외하고, 콘크리트를 타설할 장소에 있는 모든 물은 콘크리트 타설 전에 제거되어야 한다.
KCS4130062108.txt	경화된 콘크리트 위에 콘크리트를 타설하기 전에 모든 레이턴스와 기타 부실한 재료를 제거해야 하며, 접합부를 청소하는 방법은 공사시방서에 기술되어야 한다.
KCS4130062108.txt	콘크리트는 가능한 한 최종 위치 부근에 타설하여 추가 이동에 의한 재료 분리가 발생하지 않도록 하여야 한다.
KCS4130062108.txt	콘크리트의 타설 작업은 콘크리트가 항상 유동성을 갖고 철근 사이의 공간으로 잘 흘러 들어갈 수 있을 정도의 속도로 하여야 한다.
KCS4130062108.txt	부분적으로 경화된 콘크리트나 외부 물질에 의해 오염된 콘크리트는 구조물에 타설할 수 없다.
KCS4130062108.txt	다시 비빔한 콘크리트는 사용할 수 없다.
KCS4130062108.txt	콘크리트 타설이 시작되면 판이나 단면의 경계 또는 미리 결정된 이음부까지 연속적으로 타설 작업을 해야 한다.
KCS4130062108.txt	거푸집이 설치된 수직방향 돌출부의 윗면은 비교적 수평이어야 한다.
KCS4130062108.txt	시공 이음부의 콘크리트 표면은 철저하게 청소해야 하며 레이턴스는 제거해야 한다.
KCS4130062108.txt	새로 콘크리트를 타설하기 직전의 모든 시공 이음부는 습윤 상태이어야 하며 고인 물이 없어야 한다.
KCS4130062108.txt	시공 이음부의 위치 및 처리는 구조물의 강도를 저하시키지 않도록 해야 한다.
KCS4130062108.txt	기둥이나 벽체에 지지되는 보, 거더, 또는 슬래브의 콘크리트는 이들을 지지하는 수직 부재 콘크리트의 유동성이 없어질 때까지는 타설할 수 없다.
KCS4130062108.txt	설계도면이나 시방서에 별도로 명시되지 않으면 보, 거더, 헌치, 지판 및 기둥머리는 슬래브 시스템의 일부로 고려하여 일체로 설치하여야 한다.
KCS4130062108.txt	모든 콘크리트는 타설 중에 적절한 방법으로 철근이나 매설물 주위 및 거푸집 구석구석까지 철저하게 다져지도록 하여야 한다.
KCS4130062108.txt	주위 조건이 다짐을 어렵게 만드는 곳이나 철근이 밀집되어 있는 곳에 콘크리트를 타설하기 위해서는 굵은골재의 등급에서 큰 골재들을 제외하기 위해 콘크리트를 다시 배합할 수도 있다.
KCS4130062108.txt	강도증진 및 양생기간의 단축을 위해서는 고압증기 양생, 대기압 상태에서의 증기양생, 가열 습윤 양생이나 승인된 다른 양생 방법을 사용할 수 있다.
KCS4130062108.txt	촉진양생방법을 사용할 경우에는 재하시점에서의 콘크리트 압축강도가 적어도 그 하중의 재하에 필요한 소요 설계강도에 도달하도록 해야 한다.
KCS4130062108.txt	양생 절차는 상기 ① 또는 ②항의 양생 방법과 최소한 동등한 내구성을 갖는 콘크리트가 생산될 수 있도록 수립되어야 한다.
KCS4130062108.txt	액체 피막양생제가 사용되는 곳에는 양생 후에 적용될 보호 도장과 피막양생제의 적합성에 특별히 주의하여야 한다.
KCS4130062108.txt	양생 방법은 공사시방서에 기술하여야 한다.
KCS4130062108.txt	이 절은 거푸집 재료, 설계, 가공, 조립 및 제거에 적용한다.
KCS4130062108.txt	거푸집은 최종 구조물이 설계도 또는 시방서에서 요구하는 부재의 형상, 선 및 치수에 일치하도록 설치해야 한다.
KCS4130062108.txt	거푸집은 견고해야 하며 모르타르의 누출을 확실히 방지할 수 있도록 치밀하게 설치해야 한다.
KCS4130062108.txt	거푸집은 위치와 형상을 유지할 수 있도록 적절하게 지지하거나 서로 묶어야 한다.
KCS4130062108.txt	거푸집이나 거푸집 지지대는 기존의 구조물에 손상을 주지 않도록 설계되어야 한다.
KCS4130062108.txt	거푸집은 다음 사항들을 고려하여 설계하여야 한다.
KCS4130062108.txt	프리스트레스트 콘크리트 부재용 거푸집은 프리스트레싱 작업 중에도 손상 없이 부재의 이동이 허용되도록 설계 및 시공해야 한다.
KCS4130062108.txt	거푸집으로서 강재 라이너를 사용하는 경우에는 다음 사항에 대하여 특별한 주의를 기울여야 한다.
KCS4130062108.txt	도장 체계가 적용될 콘크리트의 거푸집은 도장체계에 적합해야 한다.
KCS4130062108.txt	거푸집은 구조물의 안전성과 사용성에 손상을 주지 않는 방법으로 해체해야 한다.
KCS4130062108.txt	다음 ①, ② 및 ③의 규정은 지반 위에 설치되지 않는 슬래브 및 보에 적용한다.
KCS4130062108.txt	시공자는 공사 시작 전에 동바리 해체 및 동바리의 재설치와 그 과정에서 구조물에 전달되는 하중계산을 위한 절차 및 계획을 수립하여야 한다.
KCS4130062108.txt	구조물에 재하되는 부가 고정하중과 설계 활하중을 합한 조합하중보다 큰 시공하중은 구조해석을 통하여 부재의 내하능력이 확인되지 않으면 동바리가 없는 시공 중인 구조부재 위에 재하되어서는 안된다.
KCS4130062108.txt	프리스트레스트 콘크리트 부재의 거푸집 지지대는 프리스트레스트 콘크리트 부재에 고정하중 및 예상되는 시공하중을 견딜 수 있을 만큼 충분한 프리스트레싱이 가해질 때까지는 해체할 수 없다.
KCS4130062108.txt	콘크리트에 도장이 적용되는 곳에는 도장 체계에 적합한 경화제, 첨가제 및 거푸집 박리제만을 사용하여야 한다.
KCS4130062108.txt	이 절은 철근의 품질, 가공 및 조립에 적용한다.
KCS4130062108.txt	이 기준에서 사용하는 표준갈고리는 다음 중 하나를 의미한다.
KCS4130062108.txt	발주자 대리인의 특별한 지시가 없는 한 모든 철근은 상온에서 구부려야 한다.
KCS4130062108.txt	콘크리트에 일부가 매설되어 있는 철근은 설계 도면에 표시되어 있거나 발주자 대리인이 특별히 허가하지 않는 한 현장에서 구부릴 수 없다.
KCS4130062108.txt	발주자 대리인의 별도 지시가 없는 한 철근, 프리스트레싱 긴장재 및 덕트는 다음의 허용오차를 벗어나지 않도록 설치해야 한다.
KCS4130062108.txt	발주자 대리인의 승인이 없는 한, 철근 조립을 위해 교차하는 철근을 용접해서는 안 된다.
KCS4130062108.txt	철근은 다른 철근, 도관 또는 매설물과의 간섭을 피하기 위하여 필요한 만큼 이동 배치할 수 있다.
KCS4130062108.txt	철근 사이의 순 간격 제한은 접촉 겹침이음과 이웃한 이음 또는 철근 간에도 적용해야 한다.
KCS4130062108.txt	여러 개의 평행한 철근을 모아 다발철근을 만들 경우 한 다발의 철근 개수는 4개 이하로 한다.
KCS4130062108.txt	다발철근은 스터럽이나 띠철근으로 둘러싸야 한다.
KCS4130062108.txt	포스트텐셔닝 덕트는 콘크리트를 만족스럽게 타설할 수 있고, 긴장재의 인장 작업시 덕트가 파손되어도 긴장재가 덕트 밖으로 빠져나오지 않도록 설비를 할 경우 다발로 할 수 있다.
KCS4130062108.txt	아래 ②와 ③을 제외하고 프리스트레스트 부재 및 일반 철근, 덕트, 단부 이음부에 대한 최소 피복두께는 다음과 같다.
KCS4130062108.txt	콘크리트가 부식성 환경이나 다른 극심한 외부 환경에 노출되는 경우, 피복두께를 적절하게 증가시켜야 하고 피복 콘크리트는 밀실하고 공극이 없어야 하며 다른 보호 대책도 강구해야 한다.
KCS4130062108.txt	장래 연장부와 부착시킬 목적으로 노출시킨 철근, 인서트 및 철판 등은 부식으로부터 보호되어야 한다.
KCS4130062108.txt	철근의 이음 위치 및 정착 방법, 위치 및 이음 길이는 공사시방서 혹은 설계도에 따른다.
KCS4130062108.txt	동결 또는 동결에 가까운 기온 조건에서는 콘크리트 재료를 가열하고 보호할 수 있는 장비를 사용해야 한다.
KCS4130062108.txt	모든 콘크리트 재료와 콘크리트와 접촉하게 될 모든 보강재, 거푸집, 채움재 및 지면에는 서리가 없어야 한다.
KCS4130062108.txt	결빙된 재료 또는 얼음이 포함된 재료는 사용할 수 없다.
